cycle,state,modeldate,candidate_name,pct_trend_adjusted,winner
2020,National,2020-08-12,Joseph R. Biden Jr.,50.39454,Joseph R. Biden Jr.
2020,National,2020-08-13,Donald Trump,42.50779,Joseph R. Biden Jr.
2020,National,2020-08-13,Joseph R. Biden Jr.,50.61477,Joseph R. Biden Jr.
2020,National,2020-08-14,Joseph R. Biden Jr.,50.95879,Joseph R. Biden Jr.
2020,National,2020-08-14,Donald Trump,42.44353,Joseph R. Biden Jr.
2020,National,2020-08-15,Joseph R. Biden Jr.,50.95871,Joseph R. Biden Jr.
2020,National,2020-08-15,Donald Trump,42.44348,Joseph R. Biden Jr.
2020,National,2020-08-16,Donald Trump,42.99366,Joseph R. Biden Jr.
2020,National,2020-08-16,Joseph R. Biden Jr.,51.00643,Joseph R. Biden Jr.
2020,National,2020-08-17,Donald Trump,42.82265,Joseph R. Biden Jr.
2020,National,2020-08-17,Joseph R. Biden Jr.,51.24281,Joseph R. Biden Jr.
2020,National,2020-08-18,Donald Trump,42.75423,Joseph R. Biden Jr.
2020,National,2020-08-18,Joseph R. Biden Jr.,51.15651,Joseph R. Biden Jr.
2020,National,2020-08-19,Donald Trump,42.84595,Joseph R. Biden Jr.
2020,National,2020-08-19,Joseph R. Biden Jr.,51.21658,Joseph R. Biden Jr.
2020,National,2020-08-20,Donald Trump,42.56822,Joseph R. Biden Jr.
2020,National,2020-08-20,Joseph R. Biden Jr.,51.13716,Joseph R. Biden Jr.
2020,National,2020-08-21,Donald Trump,42.42984,Joseph R. Biden Jr.
2020,National,2020-08-21,Joseph R. Biden Jr.,51.02227,Joseph R. Biden Jr.
2020,National,2020-08-22,Joseph R. Biden Jr.,51.1178,Joseph R. Biden Jr.
2020,National,2020-08-22,Donald Trump,42.3592,Joseph R. Biden Jr.
2020,National,2020-08-23,Joseph R. Biden Jr.,51.38851,Joseph R. Biden Jr.
2020,National,2020-08-23,Donald Trump,42.22332,Joseph R. Biden Jr.
2020,National,2020-08-24,Donald Trump,42.04082,Joseph R. Biden Jr.
2020,National,2020-08-24,Joseph R. Biden Jr.,51.36148,Joseph R. Biden Jr.
2020,National,2020-08-25,Donald Trump,42.05629,Joseph R. Biden Jr.
2020,National,2020-08-25,Joseph R. Biden Jr.,51.3647,Joseph R. Biden Jr.
2020,National,2020-08-26,Donald Trump,42.22951,Joseph R. Biden Jr.
2020,National,2020-08-26,Joseph R. Biden Jr.,50.60667,Joseph R. Biden Jr.
2020,National,2020-08-27,Donald Trump,42.23401,Joseph R. Biden Jr.
2020,National,2020-08-27,Joseph R. Biden Jr.,50.60837,Joseph R. Biden Jr.
2020,National,2020-08-28,Joseph R. Biden Jr.,50.88125,Joseph R. Biden Jr.
2020,National,2020-08-28,Donald Trump,41.79545,Joseph R. Biden Jr.
2020,National,2020-08-29,Joseph R. Biden Jr.,50.8252,Joseph R. Biden Jr.
2020,National,2020-08-29,Donald Trump,42.18849,Joseph R. Biden Jr.
2020,National,2020-08-30,Joseph R. Biden Jr.,50.40935,Joseph R. Biden Jr.
2020,National,2020-08-30,Donald Trump,42.19689,Joseph R. Biden Jr.
2020,National,2020-08-31,Joseph R. Biden Jr.,50.24698,Joseph R. Biden Jr.
2020,National,2020-08-31,Donald Trump,43.12097,Joseph R. Biden Jr.
2020,National,2020-09-01,Donald Trump,43.24719,Joseph R. Biden Jr.
2020,National,2020-09-01,Joseph R. Biden Jr.,50.27854,Joseph R. Biden Jr.
2020,National,2020-09-02,Donald Trump,42.91951,Joseph R. Biden Jr.
2020,National,2020-09-02,Joseph R. Biden Jr.,50.31027,Joseph R. Biden Jr.
2020,National,2020-09-03,Donald Trump,42.92747,Joseph R. Biden Jr.
2020,National,2020-09-03,Joseph R. Biden Jr.,50.23502,Joseph R. Biden Jr.
2020,National,2020-09-04,Donald Trump,42.96626,Joseph R. Biden Jr.
2020,National,2020-09-04,Joseph R. Biden Jr.,50.41644,Joseph R. Biden Jr.
2020,National,2020-09-05,Donald Trump,42.99141,Joseph R. Biden Jr.
2020,National,2020-09-05,Joseph R. Biden Jr.,50.43056,Joseph R. Biden Jr.
2020,National,2020-09-06,Donald Trump,42.9928,Joseph R. Biden Jr.
2020,National,2020-09-06,Joseph R. Biden Jr.,50.49957,Joseph R. Biden Jr.
2020,National,2020-09-07,Joseph R. Biden Jr.,50.53539,Joseph R. Biden Jr.
2020,National,2020-09-07,Donald Trump,43.0244,Joseph R. Biden Jr.
2020,National,2020-09-08,Donald Trump,43.03412,Joseph R. Biden Jr.
2020,National,2020-09-08,Joseph R. Biden Jr.,50.5591,Joseph R. Biden Jr.
2020,National,2020-09-09,Donald Trump,42.83969,Joseph R. Biden Jr.
2020,National,2020-09-09,Joseph R. Biden Jr.,50.54013,Joseph R. Biden Jr.
2020,National,2020-09-10,Donald Trump,42.9985,Joseph R. Biden Jr.
2020,National,2020-09-10,Joseph R. Biden Jr.,50.5377,Joseph R. Biden Jr.
2020,National,2020-09-11,Donald Trump,42.9809,Joseph R. Biden Jr.
2020,National,2020-09-11,Joseph R. Biden Jr.,50.52465,Joseph R. Biden Jr.
2020,National,2020-09-12,Donald Trump,42.94479,Joseph R. Biden Jr.
2020,National,2020-09-12,Joseph R. Biden Jr.,50.50552,Joseph R. Biden Jr.
2020,National,2020-09-13,Donald Trump,43.37352,Joseph R. Biden Jr.
2020,National,2020-09-13,Joseph R. Biden Jr.,50.64061,Joseph R. Biden Jr.
2020,National,2020-09-14,Joseph R. Biden Jr.,50.50968,Joseph R. Biden Jr.
2020,National,2020-09-14,Donald Trump,43.48723,Joseph R. Biden Jr.
2020,National,2020-09-15,Donald Trump,43.35733,Joseph R. Biden Jr.
2020,National,2020-09-15,Joseph R. Biden Jr.,50.3639,Joseph R. Biden Jr.
2020,National,2020-09-16,Donald Trump,43.4184,Joseph R. Biden Jr.
2020,National,2020-09-16,Joseph R. Biden Jr.,50.27951,Joseph R. Biden Jr.
2020,National,2020-09-17,Donald Trump,43.61103,Joseph R. Biden Jr.
2020,National,2020-09-17,Joseph R. Biden Jr.,50.20645,Joseph R. Biden Jr.
2020,National,2020-09-18,Donald Trump,43.43302,Joseph R. Biden Jr.
2020,National,2020-09-18,Joseph R. Biden Jr.,50.14868,Joseph R. Biden Jr.
2020,National,2020-09-19,Donald Trump,43.474,Joseph R. Biden Jr.
2020,National,2020-09-19,Joseph R. Biden Jr.,50.12224,Joseph R. Biden Jr.
2020,National,2020-09-20,Donald Trump,43.54544,Joseph R. Biden Jr.
2020,National,2020-09-20,Joseph R. Biden Jr.,50.29503,Joseph R. Biden Jr.
2020,National,2020-09-21,Joseph R. Biden Jr.,50.33154,Joseph R. Biden Jr.
2020,National,2020-09-21,Donald Trump,43.4983,Joseph R. Biden Jr.
2020,National,2020-09-22,Donald Trump,43.5793,Joseph R. Biden Jr.
2020,National,2020-09-22,Joseph R. Biden Jr.,50.4521,Joseph R. Biden Jr.
2020,National,2020-09-23,Donald Trump,43.15917,Joseph R. Biden Jr.
2020,National,2020-09-23,Joseph R. Biden Jr.,50.4505,Joseph R. Biden Jr.
2020,National,2020-09-24,Donald Trump,43.12411,Joseph R. Biden Jr.
2020,National,2020-09-24,Joseph R. Biden Jr.,50.22187,Joseph R. Biden Jr.
2020,National,2020-09-25,Donald Trump,43.15024,Joseph R. Biden Jr.
2020,National,2020-09-25,Joseph R. Biden Jr.,50.33044,Joseph R. Biden Jr.
2020,National,2020-09-26,Donald Trump,43.18105,Joseph R. Biden Jr.
2020,National,2020-09-26,Joseph R. Biden Jr.,50.37796,Joseph R. Biden Jr.
2020,National,2020-09-27,Joseph R. Biden Jr.,50.25681,Joseph R. Biden Jr.
2020,National,2020-09-27,Donald Trump,42.97492,Joseph R. Biden Jr.
2020,National,2020-09-28,Joseph R. Biden Jr.,50.13454,Joseph R. Biden Jr.
2020,National,2020-09-28,Donald Trump,43.17769,Joseph R. Biden Jr.
2020,National,2020-09-29,Joseph R. Biden Jr.,50.24551,Joseph R. Biden Jr.
2020,National,2020-09-29,Donald Trump,43.18553,Joseph R. Biden Jr.
2020,National,2020-09-30,Donald Trump,42.8853,Joseph R. Biden Jr.
2020,National,2020-09-30,Joseph R. Biden Jr.,50.53429,Joseph R. Biden Jr.
2020,National,2020-10-01,Donald Trump,42.67263,Joseph R. Biden Jr.
2020,National,2020-10-01,Joseph R. Biden Jr.,50.91502,Joseph R. Biden Jr.
2020,National,2020-10-02,Joseph R. Biden Jr.,50.58022,Joseph R. Biden Jr.
2020,National,2020-10-02,Donald Trump,42.96704,Joseph R. Biden Jr.
2020,National,2020-10-03,Donald Trump,43.07998,Joseph R. Biden Jr.
2020,National,2020-10-03,Joseph R. Biden Jr.,50.52537,Joseph R. Biden Jr.
2020,National,2020-10-04,Donald Trump,42.7732,Joseph R. Biden Jr.
2020,National,2020-10-04,Joseph R. Biden Jr.,50.76752,Joseph R. Biden Jr.
2020,National,2020-10-05,Donald Trump,42.7356,Joseph R. Biden Jr.
2020,National,2020-10-05,Joseph R. Biden Jr.,50.95763,Joseph R. Biden Jr.
2020,National,2020-10-06,Donald Trump,42.40245,Joseph R. Biden Jr.
2020,National,2020-10-06,Joseph R. Biden Jr.,51.44818,Joseph R. Biden Jr.
2020,National,2020-10-07,Donald Trump,42.24384,Joseph R. Biden Jr.
2020,National,2020-10-07,Joseph R. Biden Jr.,51.71245,Joseph R. Biden Jr.
2020,National,2020-10-08,Joseph R. Biden Jr.,51.93617,Joseph R. Biden Jr.
2020,National,2020-10-08,Donald Trump,42.15925,Joseph R. Biden Jr.
2020,National,2020-10-09,Donald Trump,41.98857,Joseph R. Biden Jr.
2020,National,2020-10-09,Joseph R. Biden Jr.,52.07363,Joseph R. Biden Jr.
2020,National,2020-10-10,Donald Trump,41.95506,Joseph R. Biden Jr.
2020,National,2020-10-10,Joseph R. Biden Jr.,52.05375,Joseph R. Biden Jr.
2020,National,2020-10-11,Joseph R. Biden Jr.,52.22438,Joseph R. Biden Jr.
2020,National,2020-10-11,Donald Trump,41.86169,Joseph R. Biden Jr.
2020,National,2020-10-12,Joseph R. Biden Jr.,52.33461,Joseph R. Biden Jr.
2020,National,2020-10-12,Donald Trump,41.97445,Joseph R. Biden Jr.
2020,National,2020-10-13,Joseph R. Biden Jr.,52.38095,Joseph R. Biden Jr.
2020,National,2020-10-13,Donald Trump,41.8651,Joseph R. Biden Jr.
2020,National,2020-10-14,Donald Trump,41.97128,Joseph R. Biden Jr.
2020,National,2020-10-14,Joseph R. Biden Jr.,52.22545,Joseph R. Biden Jr.
2020,National,2020-10-15,Donald Trump,41.94971,Joseph R. Biden Jr.
2020,National,2020-10-15,Joseph R. Biden Jr.,52.40731,Joseph R. Biden Jr.
2020,National,2020-10-16,Donald Trump,41.80235,Joseph R. Biden Jr.
2020,National,2020-10-16,Joseph R. Biden Jr.,52.32102,Joseph R. Biden Jr.
2020,National,2020-10-17,Donald Trump,41.78012,Joseph R. Biden Jr.
2020,National,2020-10-17,Joseph R. Biden Jr.,52.43217,Joseph R. Biden Jr.
2020,National,2020-10-18,Donald Trump,41.85215,Joseph R. Biden Jr.
2020,National,2020-10-18,Joseph R. Biden Jr.,52.42488,Joseph R. Biden Jr.
2020,National,2020-10-19,Joseph R. Biden Jr.,52.47891,Joseph R. Biden Jr.
2020,National,2020-10-19,Donald Trump,41.74397,Joseph R. Biden Jr.
2020,National,2020-10-20,Donald Trump,41.90575,Joseph R. Biden Jr.
2020,National,2020-10-20,Joseph R. Biden Jr.,52.20845,Joseph R. Biden Jr.
2020,National,2020-10-21,Donald Trump,42.22536,Joseph R. Biden Jr.
2020,National,2020-10-21,Joseph R. Biden Jr.,52.13742,Joseph R. Biden Jr.
2020,National,2020-10-22,Donald Trump,42.19737,Joseph R. Biden Jr.
2020,National,2020-10-22,Joseph R. Biden Jr.,52.07342,Joseph R. Biden Jr.
2020,National,2020-10-23,Donald Trump,42.36177,Joseph R. Biden Jr.
2020,National,2020-10-23,Joseph R. Biden Jr.,52.02253,Joseph R. Biden Jr.
2020,National,2020-10-24,Joseph R. Biden Jr.,51.95222,Joseph R. Biden Jr.
2020,National,2020-10-24,Donald Trump,42.7762,Joseph R. Biden Jr.
2020,National,2020-10-25,Joseph R. Biden Jr.,52.02411,Joseph R. Biden Jr.
2020,National,2020-10-25,Donald Trump,42.86662,Joseph R. Biden Jr.
2020,National,2020-10-26,Donald Trump,42.84363,Joseph R. Biden Jr.
2020,National,2020-10-26,Joseph R. Biden Jr.,52.27547,Joseph R. Biden Jr.
2020,National,2020-10-27,Donald Trump,42.78127,Joseph R. Biden Jr.
2020,National,2020-10-27,Joseph R. Biden Jr.,51.94981,Joseph R. Biden Jr.
2020,National,2020-10-28,Donald Trump,42.85682,Joseph R. Biden Jr.
2020,National,2020-10-28,Joseph R. Biden Jr.,51.83824,Joseph R. Biden Jr.
2020,National,2020-10-29,Donald Trump,43.18202,Joseph R. Biden Jr.
2020,National,2020-10-29,Joseph R. Biden Jr.,52.03194,Joseph R. Biden Jr.
2020,National,2020-10-30,Donald Trump,43.22344,Joseph R. Biden Jr.
2020,National,2020-10-30,Joseph R. Biden Jr.,52.06568,Joseph R. Biden Jr.
2020,National,2020-10-31,Donald Trump,43.39307,Joseph R. Biden Jr.
2020,National,2020-10-31,Joseph R. Biden Jr.,51.99537,Joseph R. Biden Jr.
2020,National,2020-11-01,Donald Trump,43.50872,Joseph R. Biden Jr.
2020,National,2020-11-01,Joseph R. Biden Jr.,51.99525,Joseph R. Biden Jr.
2020,National,2020-11-02,Donald Trump,43.40869,Joseph R. Biden Jr.
2020,National,2020-11-02,Joseph R. Biden Jr.,51.81667,Joseph R. Biden Jr.
2020,National,2020-11-03,Joseph R. Biden Jr.,51.81667,Joseph R. Biden Jr.
2020,National,2020-11-03,Donald Trump,43.40869,Joseph R. Biden Jr.
2024,National,2024-03-01,Biden,39.72335,Donald Trump
2024,National,2024-03-01,Trump,41.73985,Donald Trump
2024,National,2024-03-01,Kennedy,10.3462,Donald Trump
2024,National,2024-03-02,Biden,39.55785,Donald Trump
2024,National,2024-03-02,Trump,41.9831,Donald Trump
2024,National,2024-03-02,Kennedy,10.31885,Donald Trump
2024,National,2024-03-03,Trump,42.18145,Donald Trump
2024,National,2024-03-03,Kennedy,10.65725,Donald Trump
2024,National,2024-03-03,Biden,39.74865,Donald Trump
2024,National,2024-03-04,Biden,39.98665,Donald Trump
2024,National,2024-03-04,Trump,42.20815,Donald Trump
2024,National,2024-03-04,Kennedy,10.451899999999998,Donald Trump
2024,National,2024-03-05,Biden,40.06815,Donald Trump
2024,National,2024-03-05,Trump,42.2282,Donald Trump
2024,National,2024-03-05,Kennedy,10.23185,Donald Trump
2024,National,2024-03-06,Kennedy,10.33325,Donald Trump
2024,National,2024-03-06,Biden,39.844350000000006,Donald Trump
2024,National,2024-03-06,Trump,42.1781,Donald Trump
2024,National,2024-03-07,Kennedy,9.718755,Donald Trump
2024,National,2024-03-07,Trump,42.4368,Donald Trump
2024,National,2024-03-07,Biden,40.4148,Donald Trump
2024,National,2024-03-08,Biden,40.4915,Donald Trump
2024,National,2024-03-08,Trump,42.5659,Donald Trump
2024,National,2024-03-08,Kennedy,9.742415,Donald Trump
2024,National,2024-03-09,Biden,40.420199999999994,Donald Trump
2024,National,2024-03-09,Trump,42.504450000000006,Donald Trump
2024,National,2024-03-09,Kennedy,9.69082,Donald Trump
2024,National,2024-03-10,Trump,42.43655,Donald Trump
2024,National,2024-03-10,Kennedy,9.674235,Donald Trump
2024,National,2024-03-10,Biden,40.3694,Donald Trump
2024,National,2024-03-11,Biden,40.58465,Donald Trump
2024,National,2024-03-11,Trump,42.39735,Donald Trump
2024,National,2024-03-11,Kennedy,9.72199,Donald Trump
2024,National,2024-03-12,Biden,40.87845,Donald Trump
2024,National,2024-03-12,Trump,42.36545,Donald Trump
2024,National,2024-03-12,Kennedy,9.79336,Donald Trump
2024,National,2024-03-13,Kennedy,9.55018,Donald Trump
2024,National,2024-03-13,Biden,41.02545,Donald Trump
2024,National,2024-03-13,Trump,42.5302,Donald Trump
2024,National,2024-03-14,Trump,42.8018,Donald Trump
2024,National,2024-03-14,Kennedy,9.25281,Donald Trump
2024,National,2024-03-14,Biden,41.01185,Donald Trump
2024,National,2024-03-15,Biden,40.756,Donald Trump
2024,National,2024-03-15,Trump,42.66935,Donald Trump
2024,National,2024-03-15,Kennedy,9.3843,Donald Trump
2024,National,2024-03-16,Biden,40.86875,Donald Trump
2024,National,2024-03-16,Trump,42.6967,Donald Trump
2024,National,2024-03-16,Kennedy,9.37074,Donald Trump
2024,National,2024-03-17,Trump,42.79375,Donald Trump
2024,National,2024-03-17,Kennedy,9.680395,Donald Trump
2024,National,2024-03-17,Biden,41.1169,Donald Trump
2024,National,2024-03-18,Biden,41.165,Donald Trump
2024,National,2024-03-18,Trump,42.59755,Donald Trump
2024,National,2024-03-18,Kennedy,9.69433,Donald Trump
2024,National,2024-03-19,Biden,41.41235,Donald Trump
2024,National,2024-03-19,Trump,42.49955,Donald Trump
2024,National,2024-03-19,Kennedy,9.72361,Donald Trump
2024,National,2024-03-20,Kennedy,9.15003,Donald Trump
2024,National,2024-03-20,Biden,41.6192,Donald Trump
2024,National,2024-03-20,Trump,42.606750000000005,Donald Trump
2024,National,2024-03-21,Kennedy,9.170985,Donald Trump
2024,National,2024-03-21,Trump,42.663799999999995,Donald Trump
2024,National,2024-03-21,Biden,41.76315,Donald Trump
2024,National,2024-03-22,Biden,41.619600000000005,Donald Trump
2024,National,2024-03-22,Trump,42.7997,Donald Trump
2024,National,2024-03-22,Kennedy,9.278505,Donald Trump
2024,National,2024-03-23,Biden,41.651700000000005,Donald Trump
2024,National,2024-03-23,Trump,42.79205,Donald Trump
2024,National,2024-03-23,Kennedy,9.28857,Donald Trump
2024,National,2024-03-24,Trump,42.72425,Donald Trump
2024,National,2024-03-24,Kennedy,9.09784,Donald Trump
2024,National,2024-03-24,Biden,41.75045,Donald Trump
2024,National,2024-03-25,Biden,41.9477,Donald Trump
2024,National,2024-03-25,Trump,42.7237,Donald Trump
2024,National,2024-03-25,Kennedy,9.2098,Donald Trump
2024,National,2024-03-26,Biden,41.49825,Donald Trump
2024,National,2024-03-26,Trump,42.7509,Donald Trump
2024,National,2024-03-26,Kennedy,9.52939,Donald Trump
2024,National,2024-03-27,Kennedy,9.51699,Donald Trump
2024,National,2024-03-27,Biden,41.16105,Donald Trump
2024,National,2024-03-27,Trump,43.17425,Donald Trump
2024,National,2024-03-28,Trump,43.126549999999995,Donald Trump
2024,National,2024-03-28,Kennedy,9.31927,Donald Trump
2024,National,2024-03-28,Biden,41.104600000000005,Donald Trump
2024,National,2024-03-29,Kennedy,9.35311,Donald Trump
2024,National,2024-03-29,Trump,43.1686,Donald Trump
2024,National,2024-03-29,Biden,40.97725,Donald Trump
2024,National,2024-03-30,Biden,41.02015,Donald Trump
2024,National,2024-03-30,Trump,43.1695,Donald Trump
2024,National,2024-03-30,Kennedy,9.34931,Donald Trump
2024,National,2024-03-31,Biden,40.97625,Donald Trump
2024,National,2024-03-31,Trump,43.111149999999995,Donald Trump
2024,National,2024-03-31,Kennedy,9.3605,Donald Trump
2024,National,2024-04-01,Kennedy,9.371005,Donald Trump
2024,National,2024-04-01,Trump,43.11725,Donald Trump
2024,National,2024-04-01,Biden,41.01185,Donald Trump
2024,National,2024-04-02,Biden,41.1208,Donald Trump
2024,National,2024-04-02,Trump,42.5894,Donald Trump
2024,National,2024-04-02,Kennedy,9.367765,Donald Trump
2024,National,2024-04-03,Biden,41.606449999999995,Donald Trump
2024,National,2024-04-03,Trump,42.6111,Donald Trump
2024,National,2024-04-03,Kennedy,8.860535,Donald Trump
2024,National,2024-04-04,Kennedy,9.365795,Donald Trump
2024,National,2024-04-04,Trump,42.544,Donald Trump
2024,National,2024-04-04,Biden,41.8209,Donald Trump
2024,National,2024-04-05,Biden,41.79745,Donald Trump
2024,National,2024-04-05,Trump,42.538799999999995,Donald Trump
2024,National,2024-04-05,Kennedy,9.37454,Donald Trump
2024,National,2024-04-06,Biden,41.7926,Donald Trump
2024,National,2024-04-06,Trump,42.4438,Donald Trump
2024,National,2024-04-06,Kennedy,9.61945,Donald Trump
2024,National,2024-04-07,Kennedy,9.646855,Donald Trump
2024,National,2024-04-07,Trump,42.4859,Donald Trump
2024,National,2024-04-07,Biden,41.7135,Donald Trump
2024,National,2024-04-08,Biden,41.6784,Donald Trump
2024,National,2024-04-08,Trump,42.37085,Donald Trump
2024,National,2024-04-08,Kennedy,9.856865,Donald Trump
2024,National,2024-04-09,Biden,41.7184,Donald Trump
2024,National,2024-04-09,Trump,42.3762,Donald Trump
2024,National,2024-04-09,Kennedy,9.8421,Donald Trump
2024,National,2024-04-10,Trump,42.3208,Donald Trump
2024,National,2024-04-10,Kennedy,9.807975,Donald Trump
2024,National,2024-04-10,Biden,41.65795,Donald Trump
2024,National,2024-04-11,Biden,41.1903,Donald Trump
2024,National,2024-04-11,Trump,42.315650000000005,Donald Trump
2024,National,2024-04-11,Kennedy,9.802455,Donald Trump
2024,National,2024-04-12,Biden,41.0993,Donald Trump
2024,National,2024-04-12,Trump,42.3073,Donald Trump
2024,National,2024-04-12,Kennedy,10.0233,Donald Trump
2024,National,2024-04-13,Kennedy,9.47255,Donald Trump
2024,National,2024-04-13,Trump,42.23175,Donald Trump
2024,National,2024-04-13,Biden,41.26865,Donald Trump
2024,National,2024-04-14,Biden,41.32225,Donald Trump
2024,National,2024-04-14,Trump,42.1612,Donald Trump
2024,National,2024-04-14,Kennedy,9.231875,Donald Trump
2024,National,2024-04-15,Biden,41.29655,Donald Trump
2024,National,2024-04-15,Trump,42.09495,Donald Trump
2024,National,2024-04-15,Kennedy,9.499805,Donald Trump
2024,National,2024-04-16,Kennedy,9.80144,Donald Trump
2024,National,2024-04-16,Trump,41.7217,Donald Trump
2024,National,2024-04-16,Biden,41.15195,Donald Trump
2024,National,2024-04-17,Biden,41.0121,Donald Trump
2024,National,2024-04-17,Trump,41.8524,Donald Trump
2024,National,2024-04-17,Kennedy,9.79976,Donald Trump
2024,National,2024-04-18,Biden,41.09835,Donald Trump
2024,National,2024-04-18,Trump,42.08,Donald Trump
2024,National,2024-04-18,Kennedy,9.524845,Donald Trump
2024,National,2024-04-19,Kennedy,9.53669,Donald Trump
2024,National,2024-04-19,Trump,42.0234,Donald Trump
2024,National,2024-04-19,Biden,41.006,Donald Trump
2024,National,2024-04-20,Biden,40.90445,Donald Trump
2024,National,2024-04-20,Trump,41.92285,Donald Trump
2024,National,2024-04-20,Kennedy,9.54732,Donald Trump
2024,National,2024-04-21,Biden,40.7681,Donald Trump
2024,National,2024-04-21,Trump,41.766099999999994,Donald Trump
2024,National,2024-04-21,Kennedy,9.87265,Donald Trump
2024,National,2024-04-22,Trump,41.31325,Donald Trump
2024,National,2024-04-22,Kennedy,9.99063,Donald Trump
2024,National,2024-04-22,Biden,41.0376,Donald Trump
2024,National,2024-04-23,Trump,41.3512,Donald Trump
2024,National,2024-04-23,Kennedy,9.950895,Donald Trump
2024,National,2024-04-23,Biden,41.002849999999995,Donald Trump
2024,National,2024-04-24,Biden,41.0099,Donald Trump
2024,National,2024-04-24,Trump,41.5679,Donald Trump
2024,National,2024-04-24,Kennedy,10.0591,Donald Trump
2024,National,2024-04-25,Biden,40.97165,Donald Trump
2024,National,2024-04-25,Trump,41.4012,Donald Trump
2024,National,2024-04-25,Kennedy,10.0978,Donald Trump
2024,National,2024-04-26,Kennedy,10.11305,Donald Trump
2024,National,2024-04-26,Trump,41.6405,Donald Trump
2024,National,2024-04-26,Biden,40.90305,Donald Trump
2024,National,2024-04-27,Biden,40.938100000000006,Donald Trump
2024,National,2024-04-27,Trump,41.69375,Donald Trump
2024,National,2024-04-27,Kennedy,10.1674,Donald Trump
2024,National,2024-04-28,Biden,40.7557,Donald Trump
2024,National,2024-04-28,Trump,41.7778,Donald Trump
2024,National,2024-04-28,Kennedy,10.4138,Donald Trump
2024,National,2024-04-29,Trump,41.9097,Donald Trump
